timestamp,image_path,latitude,longitude,altitude_m,disease,confidence,accepted
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000019.jpg,40.00000000,-73.99810000,10.00,Blight,0.999700,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000020.jpg,40.00010000,-74.00000000,10.00,Blight,0.999991,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000021.jpg,40.00010000,-73.99990000,10.00,Blight,0.999997,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000022.jpg,40.00010000,-73.99980000,10.00,Blight,0.999844,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000023.jpg,40.00010000,-73.99970000,10.00,Blight,0.999025,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000024.jpg,40.00010000,-73.99960000,10.00,Blight,0.953276,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000025.jpg,40.00010000,-73.99950000,10.00,Blight,0.999879,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000026.jpg,40.00010000,-73.99940000,10.00,Blight,0.996461,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000027.jpg,40.00010000,-73.99930000,10.00,Blight,0.996279,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000028.jpg,40.00010000,-73.99920000,10.00,Blight,0.894756,False
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000029.jpg,40.00010000,-73.99910000,10.00,Blight,0.901513,False
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000030.jpg,40.00010000,-73.99900000,10.00,Blight,0.965062,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000031.jpg,40.00010000,-73.99890000,10.00,Blight,0.999984,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000032.jpg,40.00010000,-73.99880000,10.00,Blight,0.830774,False
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000033.jpg,40.00010000,-73.99870000,10.00,Blight,0.997740,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000034.jpg,40.00010000,-73.99860000,10.00,Blight,0.997526,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000035.jpg,40.00010000,-73.99850000,10.00,Blight,0.995313,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000036.jpg,40.00010000,-73.99840000,10.00,Blight,0.976190,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000037.jpg,40.00010000,-73.99830000,10.00,Blight,0.995777,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000038.jpg,40.00010000,-73.99820000,10.00,Blight,0.999813,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000039.jpg,40.00010000,-73.99810000,10.00,Blight,0.996341,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000040.jpg,40.00020000,-74.00000000,10.00,Blight,0.999990,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000041.jpg,40.00020000,-73.99990000,10.00,Blight,0.999511,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000042.jpg,40.00020000,-73.99980000,10.00,Blight,0.986208,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000043.jpg,40.00020000,-73.99970000,10.00,Blight,0.999697,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000044.jpg,40.00020000,-73.99960000,10.00,Blight,0.963779,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000045.jpg,40.00020000,-73.99950000,10.00,Blight,0.962388,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000046.jpg,40.00020000,-73.99940000,10.00,Blight,0.967257,True
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000047.jpg,40.00020000,-73.99930000,10.00,Blight,0.944862,False
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000048.jpg,40.00020000,-73.99920000,10.00,LeafSpot,0.925440,False
2026-08-10T13:25:21+03:00,datasets/crop_disease/test\Blight\test_000049.jpg,40.00020000,-73.99910000,10.00,Blight,0.891724,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000050.jpg,40.00020000,-73.99900000,10.00,Blight,0.999955,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000051.jpg,40.00020000,-73.99890000,10.00,Blight,0.995747,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000052.jpg,40.00020000,-73.99880000,10.00,Blight,0.966537,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000053.jpg,40.00020000,-73.99870000,10.00,Blight,0.999814,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000054.jpg,40.00020000,-73.99860000,10.00,Blight,0.961355,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000055.jpg,40.00020000,-73.99850000,10.00,Blight,0.982868,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000056.jpg,40.00020000,-73.99840000,10.00,Blight,0.989336,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000057.jpg,40.00020000,-73.99830000,10.00,Blight,0.999701,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000058.jpg,40.00020000,-73.99820000,10.00,Blight,0.994445,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000059.jpg,40.00020000,-73.99810000,10.00,Blight,0.999263,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000060.jpg,40.00030000,-74.00000000,10.00,Blight,0.980876,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000061.jpg,40.00030000,-73.99990000,10.00,Blight,0.999946,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000062.jpg,40.00030000,-73.99980000,10.00,Blight,0.999151,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000063.jpg,40.00030000,-73.99970000,10.00,Blight,0.847433,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000064.jpg,40.00030000,-73.99960000,10.00,Blight,0.999977,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000065.jpg,40.00030000,-73.99950000,10.00,Blight,0.998091,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000066.jpg,40.00030000,-73.99940000,10.00,Blight,0.997813,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000067.jpg,40.00030000,-73.99930000,10.00,Blight,0.999804,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000068.jpg,40.00030000,-73.99920000,10.00,Blight,0.999214,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000069.jpg,40.00030000,-73.99910000,10.00,Blight,0.998177,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000070.jpg,40.00030000,-73.99900000,10.00,Blight,0.959577,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000071.jpg,40.00030000,-73.99890000,10.00,Blight,0.999986,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000072.jpg,40.00030000,-73.99880000,10.00,Blight,0.999016,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000073.jpg,40.00030000,-73.99870000,10.00,Blight,0.996702,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000074.jpg,40.00030000,-73.99860000,10.00,Blight,0.992940,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000075.jpg,40.00030000,-73.99850000,10.00,Blight,0.994169,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000076.jpg,40.00030000,-73.99840000,10.00,Blight,0.936788,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000077.jpg,40.00030000,-73.99830000,10.00,Blight,0.978370,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000078.jpg,40.00030000,-73.99820000,10.00,Blight,0.998887,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000079.jpg,40.00030000,-73.99810000,10.00,Blight,0.999998,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000080.jpg,40.00040000,-74.00000000,10.00,Blight,0.988440,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000081.jpg,40.00040000,-73.99990000,10.00,Blight,0.940441,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000082.jpg,40.00040000,-73.99980000,10.00,Blight,0.999944,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000083.jpg,40.00040000,-73.99970000,10.00,Blight,0.997174,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000084.jpg,40.00040000,-73.99960000,10.00,Blight,0.956773,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000085.jpg,40.00040000,-73.99950000,10.00,Blight,0.999968,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000086.jpg,40.00040000,-73.99940000,10.00,LeafSpot,0.622383,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000087.jpg,40.00040000,-73.99930000,10.00,Blight,0.994471,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000088.jpg,40.00040000,-73.99920000,10.00,Blight,0.996993,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000089.jpg,40.00040000,-73.99910000,10.00,Blight,0.996488,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000090.jpg,40.00040000,-73.99900000,10.00,Blight,0.999983,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000091.jpg,40.00040000,-73.99890000,10.00,Blight,0.976795,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000092.jpg,40.00040000,-73.99880000,10.00,Blight,0.940537,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000093.jpg,40.00040000,-73.99870000,10.00,Blight,0.995543,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000094.jpg,40.00040000,-73.99860000,10.00,Blight,0.708384,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000095.jpg,40.00040000,-73.99850000,10.00,Blight,0.999876,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000096.jpg,40.00040000,-73.99840000,10.00,Blight,0.999982,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000097.jpg,40.00040000,-73.99830000,10.00,Blight,0.974017,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000098.jpg,40.00040000,-73.99820000,10.00,Blight,0.998383,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000099.jpg,40.00040000,-73.99810000,10.00,LeafSpot,0.990413,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000100.jpg,40.00050000,-74.00000000,10.00,LeafSpot,0.658563,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000101.jpg,40.00050000,-73.99990000,10.00,Blight,0.999758,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000102.jpg,40.00050000,-73.99980000,10.00,Blight,0.970754,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000103.jpg,40.00050000,-73.99970000,10.00,Blight,0.916894,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000104.jpg,40.00050000,-73.99960000,10.00,Blight,0.988251,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000105.jpg,40.00050000,-73.99950000,10.00,Blight,0.963613,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000106.jpg,40.00050000,-73.99940000,10.00,Blight,0.999808,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000107.jpg,40.00050000,-73.99930000,10.00,Blight,0.989873,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000108.jpg,40.00050000,-73.99920000,10.00,Blight,0.946721,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000109.jpg,40.00050000,-73.99910000,10.00,Blight,0.979017,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000110.jpg,40.00050000,-73.99900000,10.00,Blight,0.983051,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000111.jpg,40.00050000,-73.99890000,10.00,Blight,0.994557,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000112.jpg,40.00050000,-73.99880000,10.00,Blight,0.967444,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000113.jpg,40.00050000,-73.99870000,10.00,Blight,0.995819,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000114.jpg,40.00050000,-73.99860000,10.00,Blight,0.999999,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000115.jpg,40.00050000,-73.99850000,10.00,Blight,0.921386,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000116.jpg,40.00050000,-73.99840000,10.00,Blight,0.994790,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000117.jpg,40.00050000,-73.99830000,10.00,Blight,0.989710,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000118.jpg,40.00050000,-73.99820000,10.00,Blight,0.950183,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000119.jpg,40.00050000,-73.99810000,10.00,Blight,0.999984,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000120.jpg,40.00060000,-74.00000000,10.00,Blight,0.600026,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000121.jpg,40.00060000,-73.99990000,10.00,Blight,0.926852,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000122.jpg,40.00060000,-73.99980000,10.00,Blight,0.999944,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000123.jpg,40.00060000,-73.99970000,10.00,Blight,0.995116,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000124.jpg,40.00060000,-73.99960000,10.00,Blight,0.998702,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000125.jpg,40.00060000,-73.99950000,10.00,Blight,0.827307,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000126.jpg,40.00060000,-73.99940000,10.00,Blight,0.996674,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000127.jpg,40.00060000,-73.99930000,10.00,Blight,0.998977,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000128.jpg,40.00060000,-73.99920000,10.00,Blight,0.883026,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000129.jpg,40.00060000,-73.99910000,10.00,Blight,0.997943,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000130.jpg,40.00060000,-73.99900000,10.00,Blight,0.999983,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000131.jpg,40.00060000,-73.99890000,10.00,Blight,0.993155,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000132.jpg,40.00060000,-73.99880000,10.00,Blight,0.999860,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000133.jpg,40.00060000,-73.99870000,10.00,Blight,0.997246,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000134.jpg,40.00060000,-73.99860000,10.00,Blight,0.987069,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000135.jpg,40.00060000,-73.99850000,10.00,Blight,0.990533,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000136.jpg,40.00060000,-73.99840000,10.00,LeafSpot,0.695167,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000137.jpg,40.00060000,-73.99830000,10.00,Blight,1.000000,True
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000138.jpg,40.00060000,-73.99820000,10.00,Blight,0.586923,False
2026-08-10T13:25:22+03:00,datasets/crop_disease/test\Blight\test_000139.jpg,40.00060000,-73.99810000,10.00,Blight,0.959104,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000140.jpg,40.00070000,-74.00000000,10.00,Blight,0.999406,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000141.jpg,40.00070000,-73.99990000,10.00,Blight,0.963507,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000142.jpg,40.00070000,-73.99980000,10.00,Blight,0.999742,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000143.jpg,40.00070000,-73.99970000,10.00,Blight,0.999990,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000144.jpg,40.00070000,-73.99960000,10.00,Blight,0.810709,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000145.jpg,40.00070000,-73.99950000,10.00,Blight,0.900762,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000146.jpg,40.00070000,-73.99940000,10.00,Blight,0.995705,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000147.jpg,40.00070000,-73.99930000,10.00,Blight,0.998362,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000148.jpg,40.00070000,-73.99920000,10.00,Blight,0.994913,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000149.jpg,40.00070000,-73.99910000,10.00,Rust,0.448854,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000150.jpg,40.00070000,-73.99900000,10.00,Blight,0.998937,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000151.jpg,40.00070000,-73.99890000,10.00,Blight,0.730153,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000152.jpg,40.00070000,-73.99880000,10.00,Blight,0.999607,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000153.jpg,40.00070000,-73.99870000,10.00,Blight,0.951199,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000154.jpg,40.00070000,-73.99860000,10.00,Blight,0.994962,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000155.jpg,40.00070000,-73.99850000,10.00,Blight,0.995583,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000156.jpg,40.00070000,-73.99840000,10.00,Blight,0.956765,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000157.jpg,40.00070000,-73.99830000,10.00,Blight,0.999993,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000158.jpg,40.00070000,-73.99820000,10.00,Blight,0.991907,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000159.jpg,40.00070000,-73.99810000,10.00,Blight,0.992292,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000160.jpg,40.00080000,-74.00000000,10.00,Blight,0.973011,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000161.jpg,40.00080000,-73.99990000,10.00,Blight,0.980771,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000162.jpg,40.00080000,-73.99980000,10.00,LeafSpot,0.845550,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000163.jpg,40.00080000,-73.99970000,10.00,Blight,0.999953,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000164.jpg,40.00080000,-73.99960000,10.00,LeafSpot,0.785546,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000165.jpg,40.00080000,-73.99950000,10.00,Blight,0.998181,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000166.jpg,40.00080000,-73.99940000,10.00,Blight,0.691418,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000167.jpg,40.00080000,-73.99930000,10.00,Blight,0.885917,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000168.jpg,40.00080000,-73.99920000,10.00,Blight,0.906867,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000169.jpg,40.00080000,-73.99910000,10.00,Blight,0.742985,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000170.jpg,40.00080000,-73.99900000,10.00,Blight,0.998548,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000171.jpg,40.00080000,-73.99890000,10.00,Blight,0.981860,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000172.jpg,40.00080000,-73.99880000,10.00,Blight,0.976548,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000173.jpg,40.00080000,-73.99870000,10.00,Blight,0.999669,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000174.jpg,40.00080000,-73.99860000,10.00,Blight,0.990413,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000175.jpg,40.00080000,-73.99850000,10.00,Blight,0.996395,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000176.jpg,40.00080000,-73.99840000,10.00,Blight,0.999527,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000177.jpg,40.00080000,-73.99830000,10.00,Blight,0.999728,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000178.jpg,40.00080000,-73.99820000,10.00,Blight,0.996007,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000179.jpg,40.00080000,-73.99810000,10.00,Blight,0.999657,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000180.jpg,40.00090000,-74.00000000,10.00,Blight,0.997559,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000181.jpg,40.00090000,-73.99990000,10.00,Blight,0.999177,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000182.jpg,40.00090000,-73.99980000,10.00,Blight,0.994227,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000183.jpg,40.00090000,-73.99970000,10.00,Blight,0.989875,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000184.jpg,40.00090000,-73.99960000,10.00,Blight,0.999848,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000185.jpg,40.00090000,-73.99950000,10.00,Blight,0.999338,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000186.jpg,40.00090000,-73.99940000,10.00,Blight,0.999988,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000187.jpg,40.00090000,-73.99930000,10.00,Blight,0.924100,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000188.jpg,40.00090000,-73.99920000,10.00,Blight,0.991078,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000189.jpg,40.00090000,-73.99910000,10.00,Blight,0.997485,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000190.jpg,40.00090000,-73.99900000,10.00,Blight,0.841080,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000191.jpg,40.00090000,-73.99890000,10.00,Blight,0.999326,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000192.jpg,40.00090000,-73.99880000,10.00,Blight,0.998748,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000193.jpg,40.00090000,-73.99870000,10.00,Blight,0.837766,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000194.jpg,40.00090000,-73.99860000,10.00,Blight,0.997576,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000195.jpg,40.00090000,-73.99850000,10.00,Blight,0.992080,True
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000196.jpg,40.00090000,-73.99840000,10.00,Blight,0.937896,False
2026-08-10T13:25:23+03:00,datasets/crop_disease/test\Blight\test_000197.jpg,40.00090000,-73.99830000,10.00,Blight,0.999996,True
